,x,x_labels
96608,male,1
96609,male,1
96610,female,0
96611,female,0
96612,male,1
96613,female,0
96614,female,0
96615,male,1
96616,female,0
96617,male,1
96618,female,0
96619,female,0
96620,male,1
96621,male,1
96622,male,1
96623,female,0
96624,female,0
96625,female,0
96626,male,1
96627,female,0
96628,female,0
96629,female,0
96630,male,1
96631,female,0
96632,male,1
96633,male,1
96634,female,0
96635,female,0
96636,female,0
96637,male,1
96638,female,0
96639,female,0
96640,male,1
96641,male,1
96642,female,0
96643,female,0
96644,male,1
96645,female,0
96646,female,0
96647,female,0
96648,female,0
96649,female,0
96650,female,0
96651,male,1
96652,female,0
96653,male,1
96654,female,0
96655,male,1
96656,male,1
96657,male,1
96658,female,0
96659,male,1
96660,female,0
96661,female,0
96662,male,1
96663,male,1
96664,male,1
96665,female,0
96666,male,1
96667,female,0
96668,male,1
96669,female,0
96670,female,0
96671,male,1
96672,female,0
96673,male,1
96674,male,1
96675,female,0
96676,female,0
96677,female,0
96678,female,0
96679,male,1
96680,male,1
96681,female,0
96682,female,0
96683,female,0
96684,male,1
96685,male,1
96686,male,1
96687,female,0
96688,female,0
96689,female,0
96690,female,0
96691,female,0
96692,female,0
96693,male,1
96694,male,1
96695,female,0
96696,female,0
96697,male,1
96698,female,0
96699,female,0
96700,female,0
96701,female,0
96702,female,0
96703,female,0
96704,female,0
96705,male,1
96706,female,0
96707,male,1
96708,male,1
96709,male,1
96710,female,0
96711,male,1
96712,female,0
96713,female,0
96714,female,0
96715,male,1
96716,female,0
96717,female,0
96718,female,0
96719,male,1
96720,female,0
96721,male,1
96722,male,1
96723,female,0
96724,male,1
96725,male,1
96726,female,0
96727,male,1
96728,female,0
96729,female,0
96730,female,0
96731,female,0
96732,male,1
96733,male,1
96734,female,0
96735,female,0
96736,female,0
96737,male,1
96738,male,1
96739,male,1
96740,male,1
96741,female,0
96742,male,1
96743,female,0
96744,female,0
96745,female,0
96746,female,0
96747,female,0
96748,female,0
96749,female,0
96750,male,1
96751,female,0
96752,female,0
96753,female,0
96754,male,1
96755,female,0
96756,female,0
96757,female,0
96758,male,1
96759,female,0
96760,female,0
96761,male,1
96762,female,0
96763,female,0
96764,female,0
96765,female,0
96766,female,0
96767,female,0
96768,female,0
96769,female,0
96770,female,0
96771,male,1
96772,male,1
96773,male,1
96774,female,0
96775,female,0
96776,female,0
96777,female,0
96778,male,1
96779,female,0
96780,female,0
96781,male,1
96782,male,1
96783,female,0
96784,male,1
96785,male,1
96786,female,0
96787,female,0
96788,male,1
96789,female,0
96790,male,1
96791,female,0
96792,male,1
96793,male,1
96794,male,1
96795,male,1
96796,female,0
96797,male,1
96798,female,0
96799,female,0
96800,female,0
96801,male,1
96802,male,1
96803,female,0
96804,male,1
96805,male,1
96806,male,1
96807,female,0
96808,female,0
96809,male,1
96810,female,0
96811,female,0
96812,male,1
96813,female,0
96814,female,0
96815,male,1
96816,female,0
96817,male,1
96818,male,1
96819,female,0
96820,female,0
96821,female,0
96822,male,1
96823,female,0
96824,male,1
96825,female,0
96826,female,0
96827,female,0
96828,female,0
96829,female,0
96830,female,0
96831,female,0
96832,female,0
96833,female,0
96834,male,1
96835,female,0
96836,female,0
96837,female,0
96838,female,0
96839,female,0
96840,male,1
96841,female,0
96842,male,1
96843,male,1
96844,female,0
96845,female,0
96846,female,0
96847,female,0
96848,female,0
96849,female,0
96850,male,1
96851,female,0
96852,female,0
96853,female,0
96854,male,1
96855,male,1
96856,male,1
96857,male,1
96858,female,0
96859,female,0
96860,female,0
96861,female,0
96862,female,0
96863,female,0
96864,female,0
96865,female,0
96866,female,0
96867,male,1
96868,female,0
96869,male,1
96870,female,0
96871,male,1
96872,female,0
96873,female,0
96874,female,0
96875,female,0
96876,female,0
96877,female,0
96878,female,0
96879,female,0
96880,female,0
96881,male,1
96882,female,0
96883,female,0
96884,female,0
96885,male,1
96886,female,0
96887,female,0
96888,female,0
96889,female,0
96890,female,0
96891,male,1
96892,male,1
96893,female,0
96894,female,0
96895,female,0
96896,female,0
96897,female,0
96898,male,1
96899,female,0
96900,male,1
96901,male,1
96902,female,0
96903,male,1
96904,female,0
96905,male,1
96906,female,0
96907,male,1
96908,male,1
96909,female,0
96910,female,0
96911,female,0
96912,male,1
96913,male,1
96914,female,0
96915,female,0
96916,female,0
96917,female,0
96918,male,1
96919,female,0
96920,female,0
96921,male,1
96922,female,0
96923,female,0
96924,female,0
96925,male,1
96926,female,0
96927,female,0
96928,male,1
96929,female,0
96930,female,0
96931,female,0
96932,female,0
96933,female,0
96934,female,0
96935,male,1
96936,male,1
96937,female,0
96938,female,0
96939,male,1
96940,female,0
96941,female,0
96942,female,0
96943,female,0
96944,female,0
96945,female,0
96946,male,1
96947,male,1
96948,male,1
96949,female,0
96950,female,0
96951,female,0
96952,female,0
96953,female,0
96954,male,1
96955,male,1
96956,male,1
96957,female,0
96958,female,0
96959,female,0
96960,male,1
96961,female,0
96962,female,0
96963,male,1
96964,male,1
96965,male,1
96966,female,0
96967,male,1
96968,female,0
96969,male,1
96970,male,1
96971,female,0
96972,female,0
96973,female,0
96974,female,0
96975,male,1
96976,female,0
96977,female,0
96978,female,0
96979,male,1
96980,female,0
96981,male,1
96982,male,1
96983,female,0
96984,female,0
96985,male,1
96986,female,0
96987,male,1
96988,female,0
96989,female,0
96990,female,0
96991,female,0
96992,female,0
96993,female,0
96994,female,0
96995,female,0
96996,female,0
96997,female,0
96998,male,1
96999,female,0
97000,male,1
97001,female,0
97002,female,0
97003,female,0
97004,female,0
97005,female,0
97006,male,1
97007,male,1
97008,male,1
97009,female,0
97010,female,0
97011,female,0
97012,female,0
97013,female,0
97014,female,0
97015,female,0
97016,female,0
97017,male,1
97018,male,1
97019,female,0
97020,male,1
97021,male,1
97022,female,0
97023,male,1
97024,male,1
97025,female,0
97026,male,1
97027,male,1
97028,male,1
97029,male,1
97030,female,0
97031,male,1
97032,female,0
97033,male,1
97034,male,1
97035,male,1
97036,male,1
97037,male,1
97038,male,1
97039,female,0
97040,male,1
97041,male,1
97042,male,1
97043,male,1
97044,male,1
97045,female,0
97046,male,1
97047,male,1
97048,male,1
97049,female,0
97050,male,1
97051,male,1
97052,female,0
97053,male,1
97054,male,1
97055,male,1
97056,male,1
97057,male,1
97058,male,1
97059,male,1
97060,male,1
97061,female,0
97062,male,1
97063,female,0
97064,female,0
97065,male,1
97066,female,0
97067,female,0
97068,male,1
97069,male,1
97070,male,1
97071,male,1
97072,female,0
97073,male,1
97074,male,1
97075,male,1
97076,female,0
97077,male,1
97078,male,1
97079,male,1
97080,male,1
97081,male,1
97082,male,1
97083,female,0
97084,female,0
97085,female,0
97086,female,0
97087,male,1
97088,male,1
97089,female,0
97090,female,0
97091,male,1
97092,female,0
97093,female,0
97094,male,1
97095,female,0
97096,female,0
97097,female,0
97098,male,1
97099,male,1
97100,female,0
97101,male,1
97102,female,0
97103,female,0
97104,female,0
97105,male,1
97106,male,1
97107,male,1
97108,female,0
97109,male,1
97110,male,1
97111,male,1
97112,female,0
97113,female,0
97114,male,1
97115,male,1
97116,male,1
97117,male,1
97118,male,1
97119,female,0
97120,male,1
97121,male,1
97122,male,1
97123,male,1
97124,male,1
97125,female,0
97126,female,0
97127,male,1
97128,male,1
97129,female,0
97130,male,1
97131,male,1
97132,female,0
97133,male,1
97134,female,0
97135,male,1
97136,male,1
97137,female,0
97138,male,1
97139,male,1
97140,male,1
97141,male,1
97142,male,1
97143,male,1
97144,female,0
97145,male,1
97146,female,0
97147,male,1
97148,male,1
97149,male,1
97150,male,1
97151,female,0
97152,female,0
97153,male,1
97154,male,1
97155,male,1
97156,female,0
97157,male,1
97158,male,1
97159,female,0
97160,female,0
97161,male,1
97162,male,1
97163,male,1
97164,male,1
97165,female,0
97166,female,0
97167,male,1
97168,female,0
97169,male,1
97170,male,1
97171,female,0
97172,male,1
97173,male,1
97174,female,0
97175,female,0
97176,female,0
97177,male,1
97178,male,1
97179,female,0
97180,male,1
97181,male,1
97182,female,0
97183,female,0
97184,male,1
97185,male,1
97186,male,1
97187,female,0
97188,male,1
97189,female,0
97190,female,0
97191,female,0
97192,female,0
97193,male,1
97194,female,0
97195,female,0
97196,male,1
97197,female,0
97198,male,1
97199,female,0
97200,male,1
97201,female,0
97202,female,0
97203,female,0
97204,male,1
97205,male,1
97206,female,0
97207,female,0
97208,female,0
97209,male,1
97210,female,0
97211,female,0
97212,male,1
97213,female,0
97214,female,0
97215,male,1
97216,male,1
97217,male,1
97218,male,1
97219,male,1
97220,female,0
97221,male,1
97222,female,0
97223,female,0
97224,male,1
97225,female,0
97226,female,0
97227,male,1
97228,female,0
97229,female,0
97230,male,1
97231,female,0
97232,female,0
97233,male,1
97234,male,1
97235,male,1
97236,female,0
97237,female,0
97238,female,0
97239,male,1
97240,female,0
97241,female,0
97242,male,1
97243,male,1
97244,male,1
97245,male,1
97246,female,0
97247,female,0
97248,female,0
97249,male,1
97250,female,0
97251,male,1
97252,female,0
97253,female,0
97254,male,1
97255,female,0
97256,male,1
97257,female,0
97258,male,1
97259,male,1
97260,female,0
97261,male,1
97262,male,1
97263,female,0
97264,male,1
97265,male,1
97266,female,0
97267,female,0
97268,female,0
97269,male,1
97270,female,0
97271,female,0
97272,male,1
97273,female,0
97274,female,0
97275,female,0
97276,male,1
97277,female,0
97278,male,1
97279,female,0
97280,male,1
97281,female,0
97282,female,0
97283,male,1
97284,male,1
97285,male,1
97286,male,1
97287,male,1
97288,female,0
97289,female,0
97290,female,0
97291,male,1
97292,male,1
97293,male,1
97294,female,0
97295,male,1
97296,female,0
97297,female,0
97298,female,0
97299,female,0
97300,female,0
97301,male,1
97302,female,0
97303,female,0
97304,male,1
97305,male,1
97306,female,0
97307,female,0
97308,female,0
97309,female,0
97310,male,1
97311,female,0
97312,male,1
97313,female,0
97314,male,1
97315,male,1
97316,female,0
97317,female,0
97318,male,1
97319,female,0
97320,male,1
97321,female,0
97322,male,1
97323,female,0
97324,male,1
97325,male,1
97326,female,0
97327,female,0
97328,female,0
97329,male,1
97330,female,0
97331,male,1
97332,female,0
97333,female,0
97334,male,1
97335,male,1
97336,female,0
97337,male,1
97338,male,1
97339,male,1
97340,male,1
97341,female,0
97342,male,1
97343,female,0
97344,female,0
97345,female,0
97346,female,0
97347,male,1
97348,female,0
97349,male,1
97350,male,1
97351,female,0
97352,male,1
97353,female,0
97354,female,0
97355,female,0
97356,male,1
97357,female,0
97358,female,0
97359,female,0
97360,male,1
97361,female,0
97362,female,0
97363,female,0
97364,female,0
97365,female,0
97366,female,0
97367,female,0
97368,female,0
97369,female,0
97370,female,0
97371,male,1
97372,male,1
97373,female,0
97374,male,1
97375,male,1
97376,female,0
97377,female,0
97378,male,1
97379,male,1
97380,male,1
97381,female,0
97382,male,1
97383,female,0
97384,female,0
97385,female,0
97386,male,1
97387,female,0
97388,male,1
97389,male,1
97390,male,1
97391,male,1
97392,male,1
97393,female,0
97394,female,0
97395,female,0
97396,female,0
97397,male,1
97398,female,0
97399,female,0
97400,male,1
97401,male,1
97402,female,0
97403,male,1
97404,male,1
97405,female,0
97406,male,1
97407,male,1
97408,male,1
97409,male,1
97410,male,1
97411,female,0
97412,female,0
97413,male,1
97414,female,0
97415,female,0
97416,male,1
97417,male,1
97418,male,1
97419,female,0
97420,female,0
97421,male,1
97422,female,0
97423,male,1
97424,female,0
97425,female,0
97426,male,1
97427,female,0
97428,male,1
97429,female,0
97430,female,0
97431,female,0
97432,female,0
97433,female,0
97434,male,1
97435,female,0
97436,male,1
97437,female,0
97438,female,0
97439,female,0
97440,female,0
97441,female,0
97442,male,1
97443,female,0
97444,female,0
97445,male,1
97446,female,0
97447,female,0
97448,male,1
97449,female,0
97450,female,0
97451,female,0
97452,male,1
97453,male,1
97454,male,1
97455,female,0
97456,female,0
97457,female,0
97458,female,0
97459,female,0
97460,male,1
97461,male,1
97462,female,0
97463,male,1
97464,male,1
97465,male,1
97466,female,0
97467,male,1
97468,male,1
97469,male,1
97470,female,0
97471,male,1
97472,male,1
97473,female,0
97474,male,1
97475,female,0
97476,female,0
97477,female,0
97478,female,0
97479,female,0
97480,male,1
97481,female,0
97482,female,0
97483,female,0
97484,female,0
97485,female,0
97486,female,0
97487,female,0
97488,female,0
97489,female,0
97490,female,0
97491,female,0
97492,female,0
97493,female,0
97494,male,1
97495,female,0
97496,male,1
97497,female,0
97498,female,0
97499,male,1
97500,male,1
97501,female,0
97502,male,1
97503,male,1
97504,female,0
97505,female,0
97506,female,0
97507,male,1
97508,female,0
97509,male,1
97510,female,0
97511,female,0
97512,female,0
97513,male,1
97514,female,0
97515,female,0
97516,female,0
97517,female,0
97518,female,0
97519,female,0
97520,male,1
97521,male,1
97522,female,0
97523,male,1
97524,female,0
97525,female,0
97526,female,0
97527,female,0
97528,male,1
97529,male,1
97530,male,1
97531,female,0
97532,female,0
97533,male,1
97534,female,0
97535,male,1
97536,female,0
97537,female,0
97538,male,1
97539,female,0
97540,male,1
97541,female,0
97542,female,0
97543,female,0
97544,female,0
97545,female,0
97546,male,1
97547,female,0
97548,male,1
97549,female,0
97550,female,0
97551,female,0
97552,female,0
97553,male,1
97554,female,0
97555,female,0
97556,male,1
97557,male,1
97558,female,0
97559,female,0
97560,male,1
97561,male,1
97562,female,0
97563,female,0
97564,female,0
97565,male,1
97566,female,0
97567,female,0
97568,male,1
97569,female,0
97570,male,1
97571,female,0
97572,male,1
97573,female,0
97574,male,1
97575,female,0
97576,male,1
97577,female,0
97578,female,0
97579,male,1
97580,male,1
97581,female,0
97582,female,0
97583,female,0
97584,female,0
97585,female,0
97586,female,0
97587,female,0
97588,female,0
97589,male,1
97590,male,1
97591,male,1
97592,male,1
97593,male,1
97594,male,1
97595,male,1
97596,female,0
97597,male,1
97598,male,1
97599,female,0
97600,male,1
97601,male,1
97602,male,1
97603,female,0
97604,female,0
97605,male,1
97606,female,0
97607,female,0
97608,female,0
97609,male,1
97610,female,0
97611,male,1
97612,male,1
97613,female,0
97614,male,1
97615,male,1
97616,male,1
97617,female,0
97618,female,0
97619,male,1
97620,female,0
97621,male,1
97622,male,1
97623,female,0
97624,male,1
97625,female,0
97626,female,0
97627,female,0
97628,female,0
97629,male,1
97630,male,1
97631,male,1
97632,female,0
97633,male,1
97634,male,1
97635,female,0
97636,male,1
97637,male,1
97638,female,0
97639,male,1
97640,female,0
97641,male,1
97642,male,1
97643,male,1
97644,female,0
97645,male,1
97646,male,1
97647,female,0
97648,male,1
97649,male,1
97650,male,1
97651,male,1
97652,female,0
97653,male,1
97654,female,0
97655,female,0
97656,male,1
97657,female,0
97658,female,0
97659,female,0
97660,male,1
97661,male,1
97662,female,0
97663,female,0
97664,male,1
97665,male,1
97666,male,1
97667,male,1
97668,female,0
97669,male,1
97670,male,1
97671,male,1
97672,female,0
97673,female,0
97674,female,0
97675,female,0
97676,female,0
97677,female,0
97678,female,0
97679,female,0
97680,male,1
97681,male,1
97682,female,0
97683,female,0
97684,male,1
97685,female,0
97686,female,0
97687,female,0
97688,male,1
97689,female,0
97690,male,1
97691,female,0
97692,male,1
97693,male,1
97694,female,0
97695,female,0
97696,female,0
97697,male,1
97698,male,1
97699,female,0
97700,female,0
97701,female,0
97702,female,0
97703,male,1
97704,male,1
97705,female,0
97706,female,0
97707,female,0
97708,female,0
97709,female,0
97710,female,0
97711,male,1
97712,female,0
97713,female,0
97714,female,0
97715,male,1
97716,female,0
97717,female,0
97718,male,1
97719,female,0
97720,female,0
97721,female,0
97722,female,0
97723,female,0
97724,female,0
97725,male,1
97726,male,1
97727,male,1
97728,female,0
97729,female,0
97730,female,0
97731,female,0
97732,female,0
97733,female,0
97734,female,0
97735,female,0
97736,female,0
97737,female,0
97738,female,0
97739,female,0
97740,female,0
97741,male,1
97742,male,1
97743,female,0
97744,male,1
97745,male,1
97746,male,1
97747,female,0
97748,female,0
97749,female,0
97750,male,1
97751,female,0
97752,female,0
97753,female,0
97754,female,0
97755,male,1
97756,female,0
97757,female,0
97758,male,1
97759,male,1
97760,male,1
97761,female,0
97762,male,1
97763,male,1
97764,female,0
97765,female,0
97766,male,1
97767,female,0
97768,female,0
97769,male,1
97770,female,0
97771,female,0
97772,female,0
97773,female,0
97774,female,0
97775,female,0
97776,male,1
97777,female,0
97778,female,0
97779,male,1
97780,female,0
97781,female,0
97782,female,0
97783,female,0
97784,male,1
97785,male,1
97786,male,1
97787,female,0
97788,female,0
97789,female,0
97790,male,1
97791,female,0
97792,female,0
97793,female,0
97794,female,0
97795,female,0
97796,male,1
97797,female,0
97798,male,1
97799,female,0
97800,male,1
97801,male,1
97802,female,0
97803,male,1
97804,female,0
